DOI,publisher,journal,title,published_date,search_engine,search_keyword,searched_date,crawl_type,crawled_type,crawl_time [sec],crawled_date,HTML_download,PDF_download,PDF_download_url,PDF_download_type,PDF_to_XML,Num_of_paragraphs,Num_of_captions,Num_of_figures,% of HTML_download,% of PDF_download,% of figure extraction,Index
10.1063/1.3645004,AIP,['Applied Physics Letters'],['Investigating the improvement of resistive switching trends after post-forming negative bias stress treatment'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,28.0,"[2022, 10, 4]",O,,,,,12.0,4.0,4.0,,,,5529.0
10.1002/pssr.201570621,Wiley,['physica status solidi (RRL) - Rapid Research Letters'],['Back Cover: Forming-free resistive switching characteristics and improved reliability in sub-stoichiometric NbN<i><sub>x</sub></i>films (Phys. Status Solidi RRL 4/2015)'],"[2015, 4, 23]",crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,12.0,"[2022, 10, 4]",O,,,,,0.0,0.0,0.0,,,,5530.0
10.1016/j.jnoncrysol.2012.01.065,,['Journal of Non-Crystalline Solids'],['Direct observation of resistive switching memories behavior from nc-Si embedded in SiO2 at room temperature'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",pdf,pdf,126.0,"[2022, 10, 4]",O,O,,Scihub,O,14.0,7.0,7.0,,,,5531.0
10.1016/j.matchemphys.2011.09.037,,['Materials Chemistry and Physics'],['Mechanism and characterizations studies of resistive switching effects on a thin FeOx-transition layer of the Ti/TiN/SiO2/FeOx/FePt structure by thermal annealing treatments'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",pdf,pdf,183.0,"[2022, 10, 4]",O,O,,Scihub,O,15.0,7.0,7.0,,,,5532.0
10.1063/1.3697690,AIP,['Applied Physics Letters'],['First-principles simulation of oxygen diffusion in HfO<sub>x</sub>: Role in the resistive switching mechanism'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,23.0,"[2022, 10, 4]",O,,,,,9.0,3.0,3.0,,,,5533.0
10.1063/1.5018808,AIP,['Journal of Applied Physics'],['Coexistence of unipolar and bipolar resistive switching behaviors in NiFe<sub>2</sub>O<sub>4</sub> thin film devices by doping Ag nanoparticles'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,43.0,"[2022, 10, 4]",O,,,,,24.0,7.0,7.0,,,,5534.0
10.1088/1742-6596/1410/1/012233,,['Journal of Physics: Conference Series'],['Investigation of resistive switching in gallium oxide nanostructures formed by local anodic oxidation'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",pdf,pdf,25.0,"[2022, 10, 4]",O,X,,Scihub,X,,,,,,,5535.0
10.1007/s10854-019-01944-3,Springer,['Journal of Materials Science: Materials in Electronics'],['Morphological and electrical characterizations of dip coated porous TiO2 thin films with different concentrations of thiourea additives for resistive switching applications'],"[2019, 8, 10]",crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,49.0,"[2022, 10, 4]",O,,,,,137.0,7.0,7.0,,,,5536.0
10.1016/j.mseb.2010.05.017,,['Materials Science and Engineering: B'],['Enhance of electrical properties of resistive switches based on Sr0.1Ba0.9TiO3 and TiO2 thin films by employing a Ni–Cr alloy as contact'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",pdf,pdf,81.0,"[2022, 10, 4]",O,O,,Scihub,O,6.0,4.0,3.0,,,,5537.0
10.1063/1.5001710,AIP,['Applied Physics Letters'],['Coexistence of non-volatile bi-polar resistive switching and tunneling magnetoresistance in spatially confined La<sub>0.3</sub>Pr<sub>0.4</sub>Ca<sub>0.3</sub>MnO<sub>3</sub> films'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,27.0,"[2022, 10, 4]",O,,,,,17.0,4.0,4.0,,,,5538.0
10.1016/j.solmat.2021.111252,,['Solar Energy Materials and Solar Cells'],['Electroforming of Si NCs/p-Si photovoltaic devices: Enhancement of the conversion efficiency through resistive switching'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",pdf,pdf,18.0,"[2022, 10, 4]",O,X,,Scihub,X,,,,,,,5539.0
10.1063/1.4865783,AIP,['Applied Physics Letters'],['Observation of bias-dependent noise sources in a TiO<sub>x</sub>/TiO<sub>y</sub> bipolar resistive switching frame'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,25.0,"[2022, 10, 4]",O,,,,,14.0,3.0,3.0,,,,5540.0
10.1038/srep18623,Nature,['Scientific Reports'],['Engineering interface-type resistive switching in BiFeO3 thin film switches by Ti implantation of bottom electrodes'],"[2015, 12, 22]",crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,43.0,"[2022, 10, 4]",O,,,,,162.0,6.0,6.0,,,,5541.0
10.1063/1.5114860,AIP,['Applied Physics Letters'],['Any-polar resistive switching behavior in LATP films'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,37.0,"[2022, 10, 4]",O,,,,,24.0,6.0,6.0,,,,5542.0
10.1007/s10854-019-00768-5,Springer,['Journal of Materials Science: Materials in Electronics'],['Modulation of resistive switching in Pt/LiCoO2/SiO2/Si stacks'],"[2019, 1, 23]",crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,44.0,"[2022, 10, 4]",O,,,,,119.0,6.0,6.0,,,,5543.0
10.1016/j.jmst.2022.04.029,,['Journal of Materials Science    amp; Technology'],['Lithium incorporation enhanced resistive switching behaviors in lithium lanthanum titanium oxide-based heterostructure'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",pdf,pdf,33.0,"[2022, 10, 4]",O,X,,Scihub,X,,,,,,,5544.0
10.1016/j.mssp.2019.104907,,['Materials Science in Semiconductor Processing'],['Improved resistive switching behavior of multiwalled carbon nanotube/TiO2 nanorods composite film by increased oxygen vacancy reservoir'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",pdf,pdf,119.0,"[2022, 10, 4]",O,O,,Scihub,O,20.0,8.0,4.0,,,,5545.0
10.1063/1.4940372,AIP,['Applied Physics Letters'],['Rectifying filamentary resistive switching in ion-exfoliated LiNbO<sub>3</sub> thin films'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,28.0,"[2022, 10, 4]",O,,,,,20.0,4.0,4.0,,,,5546.0
10.1016/j.synthmet.2016.03.011,,['Synthetic Metals'],['The redox nature of the resistive switching in nanocomposite thin films based on graphene (graphene oxide) nanoparticles and poly(9-vinylcarbazole)'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",pdf,pdf,106.0,"[2022, 10, 4]",O,O,,Scihub,O,9.0,6.0,6.0,,,,5547.0
10.1063/1.4827597,AIP,['APL Materials'],['Effects of electrode material and configuration on the characteristics of planar resistive switching devices'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,33.0,"[2022, 10, 4]",O,,,,,18.0,5.0,5.0,,,,5548.0
10.1016/j.spmi.2018.06.001,,['Superlattices and Microstructures'],"['Temperature-dependent magnetic and resistive switching phenomena in (La,Ba)MnO3/ZnO heterostructure']",,crossref,"['resistive', 'switch']","[2022, 9, 29]",pdf,pdf,20.0,"[2022, 10, 4]",O,O,,Scihub,O,33.0,7.0,0.0,,,,5549.0
10.1063/1.4764544,AIP,['Applied Physics Letters'],['Leakage current asymmetry and resistive switching behavior of SrTiO<sub>3</sub>'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,26.0,"[2022, 10, 4]",O,,,,,18.0,4.0,4.0,,,,5550.0
10.1063/5.0004722,AIP,['AIP Advances'],['Tuning the resistive switching in tantalum oxide-based memristors by annealing'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,45.0,"[2022, 10, 4]",O,,,,,38.0,7.0,7.0,,,,5551.0
10.1016/j.apsusc.2016.12.092,,['Applied Surface Science'],['Unraveling the resistive switching effect in ZnO/0.5Ba(Zr 0.2 Ti 0.8 )O 3 -0.5(Ba 0.7 Ca 0.3 )TiO 3  heterostructures'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",pdf,pdf,232.0,"[2022, 10, 4]",O,O,,Scihub,O,22.0,19.0,8.0,,,,5552.0
10.14723/tmrsj.40.41,,['Transactions of the Materials Research Society of Japan'],['Evaluation of resistive switching properties for BiFeO   lt;sub   gt;3   lt;/sub   gt; film capacitors using Positive-Up-Negative-Down measurement'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",pdf,pdf,92.0,"[2022, 10, 5]",O,O,https://www.jstage.jst.go.jp/article/tmrsj/40/1/40_41/_pdf/-char/ja,HTML,O,1.0,5.0,5.0,,,,5553.0
10.1002/pssr.201004066,Wiley,['physica status solidi (RRL) - Rapid Research Letters'],['Bias polarity dependent local electrical conduction in resistive switching TiO2 thin films'],"[2010, 4, 7]",crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,13.0,"[2022, 10, 5]",O,,,,,13.0,3.0,0.0,,,,5554.0
10.1088/1674-1056/ab54b4,,['Chinese Physics B'],['Electro-optical dual modulation on resistive switching behavior in BaTiO<sub>3</sub>/BiFeO<sub>3</sub>/TiO<sub>2</sub> heterojunction*'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",pdf,pdf,42.0,"[2022, 10, 5]",O,O,,Scihub,O,13.0,5.0,1.0,,,,5555.0
10.1038/s41598-019-55628-3,Nature,['Scientific Reports'],['Engineering of self-rectifying filamentary resistive switching in LiNbO3 single crystalline thin film via strain doping'],"[2019, 12, 13]",crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,62.0,"[2022, 10, 5]",O,,,,,175.0,9.0,9.0,,,,5556.0
10.1063/1.4864653,AIP,['Applied Physics Letters'],['Towards forming-free resistive switching in oxygen engineered HfO<sub>2−x</sub>'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,30.0,"[2022, 10, 5]",O,,,,,12.0,4.0,4.0,,,,5557.0
10.1063/1.4964603,AIP,['Applied Physics Letters'],['Reproducible resistive switching in the super-thin Bi<sub>2</sub>FeCrO<sub>6</sub> epitaxial film with SrRuO<sub>3</sub> bottom electrode'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,28.0,"[2022, 10, 5]",O,,,,,16.0,4.0,4.0,,,,5558.0
10.1063/1.4812825,AIP,['Applied Physics Letters'],['Electro-photo double modulation on the resistive switching behavior and switchable photoelectric effect in BiFeO<sub>3</sub> films'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,29.0,"[2022, 10, 5]",O,,,,,12.0,4.0,4.0,,,,5559.0
10.1007/s11433-016-0389-9,,"['Science China Physics, Mechanics    amp; Astronomy']",['Highly improved resistive switching performances of the self-doped Pt/HfO2:Cu/Cu devices by atomic layer deposition'],"[2016, 10, 25]",crossref,"['resistive', 'switch']","[2022, 9, 29]",pdf,pdf,190.0,"[2022, 10, 5]",O,O,,Scihub,O,16.0,5.0,5.0,,,,5560.0
10.1063/1.3159471,AIP,['Applied Physics Letters'],['Categorization of resistive switching of metal-Pr0.7Ca0.3MnO3-metal devices'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,28.0,"[2022, 10, 5]",O,,,,,15.0,4.0,4.0,,,,5561.0
10.1002/pssr.200701205,,['physica status solidi (RRL) – Rapid Research Letters'],['Random and localized resistive switching observation in Pt/NiO/Pt'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",pdf,pdf,116.0,"[2022, 10, 5]",O,O,,Scihub,O,8.0,4.0,3.0,,,,5562.0
10.1063/5.0010498,AIP,['Applied Physics Letters'],['Reversible transition between bipolar resistive switching and threshold switching in 2D layered III–VI semiconductor GaSe'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,28.0,"[2022, 10, 5]",O,,,,,16.0,4.0,4.0,,,,5563.0
10.1134/s1063783415040034,Springer,['Physics of the Solid State'],['Study of the resistive switching of vertically aligned carbon nanotubes by scanning tunneling microscopy'],"[2015, 4, 16]",crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,7.0,"[2022, 10, 5]",O,,,,,63.0,0.0,0.0,,,,5564.0
10.1088/1674-1056/abf34e,,['Chinese Physics B'],['Any-polar resistive switching behavior in Ti-intercalated Pt/Ti/HfO<sub>2</sub>/Ti/Pt device*'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",pdf,pdf,21.0,"[2022, 10, 5]",O,X,,Scihub,X,,,,,,,5565.0
10.1063/1.4869230,AIP,['Applied Physics Letters'],['Mechanism of localized electrical conduction at the onset of electroforming in TiO<sub>2</sub> based resistive switching devices'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,37.0,"[2022, 10, 5]",O,,,,,21.0,5.0,5.0,,,,5566.0
10.1007/s10854-020-03643-w,Springer,['Journal of Materials Science: Materials in Electronics'],['Photo-induced resistive switching in CdS-sensitized TiO2 nanorod array memristive device'],"[2020, 6, 3]",crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,66.0,"[2022, 10, 5]",O,,,,,185.0,10.0,10.0,,,,5567.0
10.1039/c4nr00507d,RSC,['Nanoscale'],['Impedance spectroscopic analysis on effects of partial oxidation of TiN bottom electrode and microstructure of amorphous and crystalline HfO<sub>2</sub> thin films on their bipolar resistive switching'],[2014],crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,68.0,"[2022, 10, 5]",O,,,,,22.0,8.0,8.0,,,,5568.0
10.1063/1.5140994,AIP,['AIP Advances'],['Investigation of resistive switching and transport mechanisms of Al<sub>2</sub>O<sub>3</sub>/TiO<sub>2−<i>x</i></sub> memristors under cryogenic conditions (1.5 K)'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,40.0,"[2022, 10, 5]",O,,,,,18.0,6.0,6.0,,,,5569.0
10.1063/1.3672840,AIP,['Journal of Applied Physics'],['Substrate effect on the resistive switching in BiFeO<sub>3</sub> thin films'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,23.0,"[2022, 10, 5]",O,,,,,19.0,3.0,3.0,,,,5570.0
10.1063/1.4728118,AIP,['Applied Physics Letters'],['Hard x-ray photoelectron spectroscopy study of the electroforming in Ti/HfO<sub>2</sub>-based resistive switching structures'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,35.0,"[2022, 10, 5]",O,,,,,14.0,5.0,5.0,,,,5571.0
10.1016/j.jallcom.2022.166783,,['Journal of Alloys and Compounds'],['Natural biomaterial-based memristor bearing protonated polydopamine with enhanced bipolar resistive switching performance and environmental robustness'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",pdf,pdf,34.0,"[2022, 10, 5]",O,X,,Scihub,X,,,,,,,5572.0
10.1063/1.4867977,AIP,['Applied Physics Letters'],['Oxygen-concentration effect on p-type CuAlO<sub>x</sub> resistive switching behaviors and the nature of conducting filaments'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,33.0,"[2022, 10, 5]",O,,,,,12.0,5.0,5.0,,,,5573.0
10.1088/1361-6463/aabc84,,['Journal of Physics D: Applied Physics'],['Studies on transient characteristics of unipolar resistive switching processes in TiO<sub>2</sub>thin film grown by atomic layer deposition'],"[2018, 4, 30]",crossref,"['resistive', 'switch']","[2022, 9, 29]",pdf,pdf,200.0,"[2022, 10, 5]",O,O,,Scihub,O,11.0,7.0,7.0,,,,5574.0
10.1139/cjp-2013-0569,,['Canadian Journal of Physics'],['The role of biasing electric field in intrinsic resistive switching characteristics of highly silicon-rich a-SiO<sub><i>x</i></sub> films'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",pdf,pdf,45.0,"[2022, 10, 5]",O,O,,Scihub,O,18.0,4.0,1.0,,,,5575.0
10.1088/1742-6596/1400/5/055032,,['Journal of Physics: Conference Series'],['Investigation of resistive switching effect in nanocrystalline TiO<sub>2</sub> thin film for neuromorphic system manufacturing'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",pdf,pdf,87.0,"[2022, 10, 5]",O,O,,Scihub,O,8.0,3.0,3.0,,,,5576.0
10.1098/rsta.2008.0300,,"['Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences']",['Electrodeposition of copper tetracyanoquinodimethane for bipolar resistive switching non-volatile memories'],"[2009, 10, 28]",crossref,"['resistive', 'switch']","[2022, 9, 29]",pdf,pdf,134.0,"[2022, 10, 5]",O,O,,Scihub,O,22.0,6.0,4.0,,,,5577.0
10.7567/jjap.55.10ta09,,['Japanese Journal of Applied Physics'],['Studies on resistive hysteresis characteristics of metal organic decomposition-derived BaTiO<sub>3</sub>thin films prepared under various annealing conditions and related switching endurance properties'],"[2016, 9, 15]",crossref,"['resistive', 'switch']","[2022, 9, 29]",pdf,pdf,37.0,"[2022, 10, 5]",O,O,,Scihub,O,20.0,7.0,1.0,,,,5578.0
10.1088/1361-6463/aa9ae4,,['Journal of Physics D: Applied Physics'],['Mechanisms of resistive switching in BiFeO<sub>3</sub> thin films modulated by bottom electrode'],"[2017, 12, 14]",crossref,"['resistive', 'switch']","[2022, 9, 29]",pdf,pdf,158.0,"[2022, 10, 5]",O,O,,Scihub,O,14.0,8.0,7.0,,,,5579.0
10.1063/1.4940198,AIP,['Applied Physics Letters'],['Roles of grain boundary and oxygen vacancies in Ba<sub>0.6</sub>Sr<sub>0.4</sub>TiO<sub>3</sub> films for resistive switching device application'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,35.0,"[2022, 10, 5]",O,,,,,12.0,5.0,5.0,,,,5580.0
10.1142/s1793604715500332,,['Functional Materials Letters'],['Reliable resistive switching and its tunability in <font>La</font>-doped <font>PbTiO</font><sub>3</sub> <font>TiO</font><sub>2</sub> composite bilayer'],"[2015, 8, 25]",crossref,"['resistive', 'switch']","[2022, 9, 29]",pdf,pdf,154.0,"[2022, 10, 5]",O,O,,Scihub,O,16.0,4.0,4.0,,,,5581.0
10.1088/0022-3727/43/49/495104,,['Journal of Physics D: Applied Physics'],['Asymmetric bipolar resistive switching in solution-processed Pt/TiO<sub>2</sub>/W devices'],"[2010, 11, 25]",crossref,"['resistive', 'switch']","[2022, 9, 29]",pdf,pdf,91.0,"[2022, 10, 5]",O,O,,Scihub,O,12.0,4.0,4.0,,,,5582.0
10.1039/d0cp00530d,RSC,['Physical Chemistry Chemical Physics'],['Negative differential resistance effect in resistive switching devices based on h-LuFeO<sub>3</sub>/CoFe<sub>2</sub>O<sub>4</sub> heterojunctions'],[2020],crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,8.0,"[2022, 10, 5]",O,,,,,1.0,0.0,0.0,,,,5583.0
10.1039/c7cp00062f,RSC,['Physical Chemistry Chemical Physics'],['Voltage-polarity dependent multi-mode resistive switching on sputtered MgO nanostructures'],[2017],crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,79.0,"[2022, 10, 5]",O,,,,,23.0,10.0,10.0,,,,5584.0
10.1063/1.3685222,AIP,['Applied Physics Letters'],['ON-OFF switching mechanism of resistive–random–access–memories based on the formation and disruption of oxygen vacancy conducting channels'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,43.0,"[2022, 10, 5]",O,,,,,16.0,6.0,6.0,,,,5585.0
10.1039/d0tc00676a,RSC,['Journal of Materials Chemistry C'],['Reversible transition of filamentary and ferroelectric resistive switching in BaTiO<sub>3</sub>/SmNiO<sub>3</sub> heterostructures'],[2020],crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,60.0,"[2022, 10, 5]",O,,,,,20.0,7.0,7.0,,,,5586.0
10.1039/d1tc04248c,RSC,['Journal of Materials Chemistry C'],['A two-dimensional polymer memristor based on conformational changes with tunable resistive switching behaviours'],[2022],crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,9.0,"[2022, 10, 5]",O,,,,,1.0,0.0,0.0,,,,5587.0
10.1063/1.4984218,AIP,['Applied Physics Letters'],['Large nonvolatile multiple-state resistive switching in TiO<sub>2−<i>δ</i></sub>/PMN-PT field-effect device'],,crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,39.0,"[2022, 10, 5]",O,,,,,17.0,5.0,5.0,,,,5588.0
10.1039/d1tc03420k,RSC,['Journal of Materials Chemistry C'],"['Oxide-based resistive switching-based devices: fabrication, influence parameters and applications']",[2021],crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,155.0,"[2022, 10, 5]",O,,,,,75.0,20.0,20.0,,,,5589.0
10.1007/s12648-020-01818-z,Springer,['Indian Journal of Physics'],['Temperature-dependent resistive switching for gold/poly(methyl methacrylate)/heavily doped p-type Si/indium devices by incorporating black phosphorus into poly(methyl methacrylate)'],"[2020, 8, 5]",crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,9.0,"[2022, 10, 5]",O,,,,,113.0,0.0,0.0,,,,5590.0
10.1039/c4cc04696j,RSC,['Chem. Commun.'],['Thermally-stable resistive switching with a large ON/OFF ratio achieved in poly(triphenylamine)'],[2014],crossref,"['resistive', 'switch']","[2022, 9, 29]",html,html,38.0,"[2022, 10, 5]",O,,,,,13.0,4.0,4.0,,,,5591.0
